scrape_date,departure_from,destination,travel_date,airline_name,duration,stoppage,ticket_price_BDT
2025-01-30,DAC,JFK,2025-02-01,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-01,"IndiGo, Turkish Airlines",36 hr 45 min,2 stops,195170
2025-01-30,DAC,JFK,2025-02-01,Emirates,23 hr 55 min,1 stop,298930
2025-01-30,DAC,JFK,2025-02-02,"Biman, Air Canada",32 hr 27 min,2 stops,166526
2025-01-30,DAC,JFK,2025-02-02,"Biman, Etihad",33 hr 15 min,2 stops,173291
2025-01-30,DAC,JFK,2025-02-02,"Biman, Cathay Pacific",29 hr 40 min,2 stops,187609
2025-01-30,DAC,JFK,2025-02-02,Emirates,23 hr 55 min,1 stop,250338
2025-01-30,DAC,JFK,2025-02-03,"Biman, Cathay Pacific",29 hr 40 min,2 stops,177002
2025-01-30,DAC,JFK,2025-02-03,"Biman, Etihad",26 hr 30 min,2 stops,177584
2025-01-30,DAC,JFK,2025-02-03,Ethiopian,26 hr 55 min,2 stops,219998
2025-01-30,DAC,JFK,2025-02-04,"Biman, Etihad",33 hr 15 min,2 stops,176070
2025-01-30,DAC,JFK,2025-02-04,Cathay Pacific,22 hr 5 min,1 stop,194749
2025-01-30,DAC,JFK,2025-02-04,"IndiGo, Turkish Airlines",36 hr 45 min,2 stops,199569
2025-01-30,DAC,JFK,2025-02-04,"Biman, Cathay Pacific",29 hr 25 min,2 stops,202127
2025-01-30,DAC,JFK,2025-02-04,Saudia,30 hr 40 min,1 stop,249152
2025-01-30,DAC,JFK,2025-02-05,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-05,"Biman, Etihad",26 hr 30 min,2 stops,177584
2025-01-30,DAC,JFK,2025-02-05,Cathay Pacific,22 hr 5 min,1 stop,184741
2025-01-30,DAC,JFK,2025-02-06,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-06,"Biman, Etihad",31 hr 50 min,2 stops,174284
2025-01-30,DAC,JFK,2025-02-06,Saudia,30 hr 40 min,1 stop,213158
2025-01-30,DAC,JFK,2025-02-06,Qatar Airways,22 hr 45 min,1 stop,230288
2025-01-30,DAC,JFK,2025-02-07,"Biman, Etihad",26 hr 30 min,2 stops,176778
2025-01-30,DAC,JFK,2025-02-07,Cathay Pacific,22 hr 5 min,1 stop,185511
2025-01-30,DAC,JFK,2025-02-07,"Biman, Cathay Pacific",29 hr 25 min,2 stops,187609
2025-01-30,DAC,JFK,2025-02-08,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-08,"Biman, Etihad",33 hr 15 min,2 stops,173291
2025-01-30,DAC,JFK,2025-02-08,"IndiGo, Turkish Airlines",36 hr 45 min,2 stops,197511
2025-01-30,DAC,JFK,2025-02-08,Saudia,30 hr 40 min,1 stop,243153
2025-01-30,DAC,JFK,2025-02-08,Qatar Airways,22 hr 45 min,1 stop,282719
2025-01-30,DAC,JFK,2025-02-09,"Biman, Air Canada",32 hr 27 min,2 stops,173943
2025-01-30,DAC,JFK,2025-02-09,"Biman, Cathay Pacific",29 hr 40 min,2 stops,187608
2025-01-30,DAC,JFK,2025-02-09,Cathay Pacific,22 hr 5 min,1 stop,216585
2025-01-30,DAC,JFK,2025-02-09,Qatar Airways,22 hr 45 min,1 stop,241926
2025-01-30,DAC,JFK,2025-02-10,"Biman, Cathay Pacific",29 hr 40 min,2 stops,188279
2025-01-30,DAC,JFK,2025-02-10,Ethiopian,26 hr 55 min,2 stops,219998
2025-01-30,DAC,JFK,2025-02-10,Qatar Airways,22 hr 45 min,1 stop,272761
2025-01-30,DAC,JFK,2025-02-11,Cathay Pacific,22 hr 5 min,1 stop,231103
2025-01-30,DAC,JFK,2025-02-11,Qatar Airways,22 hr 45 min,1 stop,250925
2025-01-30,DAC,JFK,2025-02-12,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-12,Cathay Pacific,22 hr 5 min,1 stop,159666
2025-01-30,DAC,JFK,2025-02-12,"Biman, Etihad",26 hr 30 min,2 stops,167292
2025-01-30,DAC,JFK,2025-02-13,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-13,"Biman, Etihad",29 hr 25 min,1 stop,173291
2025-01-30,DAC,JFK,2025-02-13,Qatar Airways,22 hr 45 min,1 stop,230288
2025-01-30,DAC,JFK,2025-02-14,"Biman, Etihad",26 hr 30 min,2 stops,159167
2025-01-30,DAC,JFK,2025-02-14,Cathay Pacific,22 hr 5 min,1 stop,186894
2025-01-30,DAC,JFK,2025-02-14,Qatar Airways,22 hr 45 min,1 stop,207972
2025-01-30,DAC,JFK,2025-02-15,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-15,Turkish Airlines,23 hr 20 min,1 stop,205719
2025-01-30,DAC,JFK,2025-02-15,Saudia,30 hr 40 min,1 stop,213158
2025-01-30,DAC,JFK,2025-02-15,Qatar Airways,22 hr 45 min,1 stop,230288
2025-01-30,DAC,JFK,2025-02-16,"Biman, Etihad",26 hr 30 min,2 stops,177584
2025-01-30,DAC,JFK,2025-02-16,"IndiGo, Turkish Airlines",36 hr 45 min,2 stops,183759
2025-01-30,DAC,JFK,2025-02-16,Cathay Pacific,22 hr 5 min,1 stop,185511
2025-01-30,DAC,JFK,2025-02-17,"Biman, Cathay Pacific",36 hr 5 min,2 stops,157613
2025-01-30,DAC,JFK,2025-02-17,"Biman, Cathay Pacific",29 hr 40 min,2 stops,163444
2025-01-30,DAC,JFK,2025-02-17,Ethiopian,26 hr 55 min,2 stops,184844
2025-01-30,DAC,JFK,2025-02-18,"Biman, Etihad",29 hr 25 min,1 stop,165166
2025-01-30,DAC,JFK,2025-02-18,Cathay Pacific,22 hr 5 min,1 stop,185511
2025-01-30,DAC,JFK,2025-02-18,Qatar Airways,22 hr 40 min,1 stop,203173
2025-01-30,DAC,JFK,2025-02-19,"China Eastern, Alaska",42 hr 59 min,3 stops,151911
2025-01-30,DAC,JFK,2025-02-19,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-19,Cathay Pacific,22 hr 5 min,1 stop,159666
2025-01-30,DAC,JFK,2025-02-19,"Biman, Etihad",26 hr 30 min,2 stops,169459
2025-01-30,DAC,JFK,2025-02-19,Turkish Airlines,26 hr 20 min,1 stop,205719
2025-01-30,DAC,JFK,2025-02-20,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-20,"Biman, Etihad",29 hr 25 min,1 stop,173291
2025-01-30,DAC,JFK,2025-02-20,"IndiGo, Turkish Airlines",36 hr 45 min,2 stops,185968
2025-01-30,DAC,JFK,2025-02-20,Saudia,30 hr 40 min,1 stop,239794
2025-01-30,DAC,JFK,2025-02-20,Qatar Airways,22 hr 40 min,1 stop,262083
2025-01-30,DAC,JFK,2025-02-21,Ethiopian,26 hr 55 min,2 stops,201041
2025-01-30,DAC,JFK,2025-02-21,Qatar Airways,22 hr 45 min,1 stop,210252
2025-01-30,DAC,JFK,2025-02-21,Cathay Pacific,22 hr 5 min,1 stop,210586
2025-01-30,DAC,JFK,2025-02-22,"Biman, Cathay Pacific",29 hr 25 min,2 stops,184919
2025-01-30,DAC,JFK,2025-02-22,"IndiGo, Turkish Airlines",36 hr 45 min,2 stops,197846
2025-01-30,DAC,JFK,2025-02-22,"Biman, Etihad",29 hr 25 min,1 stop,239822
2025-01-30,DAC,JFK,2025-02-22,Turkish Airlines,22 hr 15 min,1 stop,293904
2025-01-30,DAC,JFK,2025-02-22,Qatar Airways,22 hr 40 min,1 stop,300357
2025-01-30,DAC,JFK,2025-02-23,"China Eastern, Alaska",42 hr 59 min,3 stops,149236
2025-01-30,DAC,JFK,2025-02-23,"IndiGo, Turkish Airlines",39 hr,2 stops,187074
2025-01-30,DAC,JFK,2025-02-23,"Biman, Etihad",31 hr 30 min,2 stops,199454
2025-01-30,DAC,JFK,2025-02-23,Cathay Pacific,22 hr 5 min,1 stop,210586
2025-01-30,DAC,JFK,2025-02-24,"Biman, Cathay Pacific",32 hr 20 min,2 stops,156386
2025-01-30,DAC,JFK,2025-02-24,Ethiopian,26 hr 55 min,2 stops,219998
2025-01-30,DAC,JFK,2025-02-24,Qatar Airways,22 hr 40 min,1 stop,255124
2025-01-30,DAC,JFK,2025-02-25,"Biman, Etihad",29 hr 25 min,1 stop,172485
2025-01-30,DAC,JFK,2025-02-25,Cathay Pacific,22 hr 5 min,1 stop,216585
2025-01-30,DAC,JFK,2025-02-25,Qatar Airways,22 hr 40 min,1 stop,232808
2025-01-30,DAC,JFK,2025-02-26,"China Eastern, Alaska",42 hr 59 min,3 stops,150803
2025-01-30,DAC,JFK,2025-02-26,"Biman, Cathay Pacific",35 hr 50 min,2 stops,157613
2025-01-30,DAC,JFK,2025-02-26,"Biman, Etihad",33 hr 15 min,2 stops,165166
2025-01-30,DAC,JFK,2025-02-26,Cathay Pacific,22 hr 5 min,1 stop,184741
2025-01-30,DAC,JFK,2025-02-26,Qatar Airways,22 hr 40 min,1 stop,224289
2025-01-30,DAC,JFK,2025-02-27,"Biman, Cathay Pacific",29 hr 25 min,2 stops,155764
2025-01-30,DAC,JFK,2025-02-27,"Biman, Etihad",29 hr 25 min,1 stop,165166
2025-01-30,DAC,JFK,2025-02-27,Qatar Airways,22 hr 40 min,1 stop,224649
2025-01-30,DAC,JFK,2025-02-28,"Qatar Airways, Royal Jordanian",40 hr 30 min,2 stops,153467
2025-01-30,DAC,JFK,2025-02-28,Qatar Airways,32 hr 15 min,1 stop,181456
2025-01-30,DAC,JFK,2025-02-28,Cathay Pacific,22 hr 5 min,1 stop,185511
2025-01-30,DAC,JFK,2025-02-28,Qatar Airways,22 hr 45 min,1 stop,186256
2025-01-30,DAC,JFK,2025-02-28,Turkish Airlines,26 hr 20 min,1 stop,205719
2025-01-30,DAC,JFK,2025-03-01,"Biman, Cathay Pacific",29 hr 25 min,2 stops,156844
2025-01-30,DAC,JFK,2025-03-01,"IndiGo, Turkish Airlines",39 hr,2 stops,176433
2025-01-30,DAC,JFK,2025-03-01,Turkish Airlines,26 hr 20 min,1 stop,205719
2025-01-30,DAC,JFK,2025-03-01,Saudia,30 hr 40 min,1 stop,220297
2025-01-30,DAC,JFK,2025-03-01,Qatar Airways,22 hr 40 min,1 stop,255844
2025-01-30,DAC,JFK,2025-03-02,"IndiGo, Turkish Airlines",39 hr,2 stops,166978
2025-01-30,DAC,JFK,2025-03-02,Cathay Pacific,22 hr 5 min,1 stop,173873
2025-01-30,DAC,JFK,2025-03-02,Qatar Airways,22 hr 45 min,1 stop,199405
2025-01-30,DAC,JFK,2025-03-03,"Biman, Cathay Pacific",29 hr 25 min,2 stops,156844
2025-01-30,DAC,JFK,2025-03-03,"Biman, Etihad",26 hr 30 min,2 stops,166486
2025-01-30,DAC,JFK,2025-03-03,Ethiopian,26 hr 55 min,2 stops,182204
2025-01-30,DAC,JFK,2025-03-03,Emirates,24 hr 30 min,1 stop,207385
2025-01-30,DAC,JFK,2025-03-04,Cathay Pacific,22 hr 5 min,1 stop,138280
2025-01-30,DAC,JFK,2025-03-04,Emirates,33 hr 20 min,1 stop,166712
2025-01-30,DAC,JFK,2025-03-04,Qatar Airways,22 hr 40 min,1 stop,181456
2025-01-30,DAC,JFK,2025-03-05,Cathay Pacific,22 hr 5 min,1 stop,122112
2025-01-30,DAC,JFK,2025-03-05,Emirates,30 hr 10 min,1 stop,153874
2025-01-30,DAC,JFK,2025-03-05,Emirates,24 hr 30 min,1 stop,166712
2025-01-30,DAC,JFK,2025-03-06,Turkish Airlines,26 hr 20 min,1 stop,161206
2025-01-30,DAC,JFK,2025-03-06,Emirates,24 hr 30 min,1 stop,166712
2025-01-30,DAC,JFK,2025-03-06,Qatar Airways,22 hr 40 min,1 stop,174737
2025-01-30,DAC,JFK,2025-03-07,Cathay Pacific,22 hr 5 min,1 stop,138280
2025-01-30,DAC,JFK,2025-03-07,Emirates,28 hr 55 min,2 stops,153874
2025-01-30,DAC,JFK,2025-03-07,Turkish Airlines,22 hr 15 min,1 stop,163014
2025-01-30,DAC,JFK,2025-03-07,Qatar Airways,22 hr 45 min,1 stop,164299
2025-01-30,DAC,JFK,2025-03-07,Emirates,23 hr 55 min,1 stop,166712
2025-01-30,DAC,JFK,2025-03-08,Turkish Airlines,26 hr 20 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-08,Turkish Airlines,22 hr 15 min,1 stop,150416
2025-01-30,DAC,JFK,2025-03-08,Emirates,24 hr 5 min,1 stop,169471
2025-01-30,DAC,JFK,2025-03-09,Cathay Pacific,22 hr 5 min,1 stop,138280
2025-01-30,DAC,JFK,2025-03-09,Turkish Airlines,26 hr 20 min,1 stop,145617
2025-01-30,DAC,JFK,2025-03-09,Emirates,24 hr 5 min,1 stop,153874
2025-01-30,DAC,JFK,2025-03-10,Turkish Airlines,26 hr 20 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-10,"Biman, Cathay Pacific",28 hr 25 min,2 stops,149766
2025-01-30,DAC,JFK,2025-03-10,Emirates,27 hr 55 min,2 stops,156633
2025-01-30,DAC,JFK,2025-03-10,Emirates,24 hr 5 min,1 stop,156633
2025-01-30,DAC,JFK,2025-03-10,Qatar Airways,22 hr 30 min,1 stop,183496
2025-01-30,DAC,JFK,2025-03-11,Emirates,29 hr 40 min,1 stop,139956
2025-01-30,DAC,JFK,2025-03-11,Emirates,24 hr 5 min,1 stop,145475
2025-01-30,DAC,JFK,2025-03-11,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-11,Emirates,23 hr 25 min,1 stop,153874
2025-01-30,DAC,JFK,2025-03-12,Cathay Pacific,22 hr 5 min,1 stop,122112
2025-01-30,DAC,JFK,2025-03-12,Emirates,23 hr 25 min,1 stop,145475
2025-01-30,DAC,JFK,2025-03-12,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-13,Emirates,27 hr 55 min,2 stops,139956
2025-01-30,DAC,JFK,2025-03-13,Turkish Airlines,21 hr 55 min,1 stop,143809
2025-01-30,DAC,JFK,2025-03-13,Emirates,23 hr 25 min,1 stop,145475
2025-01-30,DAC,JFK,2025-03-13,Emirates,24 hr 5 min,1 stop,145475
2025-01-30,DAC,JFK,2025-03-14,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-14,Emirates,23 hr 25 min,1 stop,148235
2025-01-30,DAC,JFK,2025-03-14,Qatar Airways,22 hr 30 min,1 stop,150741
2025-01-30,DAC,JFK,2025-03-15,Emirates,34 hr 10 min,2 stops,139956
2025-01-30,DAC,JFK,2025-03-15,Emirates,23 hr 25 min,1 stop,145475
2025-01-30,DAC,JFK,2025-03-15,Emirates,24 hr 5 min,1 stop,145475
2025-01-30,DAC,JFK,2025-03-15,Turkish Airlines,26 hr 20 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-15,Qatar Airways,22 hr 30 min,1 stop,148102
2025-01-30,DAC,JFK,2025-03-16,Qatar Airways,22 hr 30 min,1 stop,139103
2025-01-30,DAC,JFK,2025-03-16,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-16,Emirates,24 hr 5 min,1 stop,151114
2025-01-30,DAC,JFK,2025-03-17,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-17,Qatar Airways,22 hr 30 min,1 stop,159740
2025-01-30,DAC,JFK,2025-03-17,Emirates,23 hr 25 min,1 stop,166712
2025-01-30,DAC,JFK,2025-03-18,Qatar Airways,22 hr 30 min,1 stop,139103
2025-01-30,DAC,JFK,2025-03-18,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-18,Emirates,23 hr 25 min,1 stop,169471
2025-01-30,DAC,JFK,2025-03-19,Cathay Pacific,22 hr 5 min,1 stop,122112
2025-01-30,DAC,JFK,2025-03-19,Qatar Airways,22 hr 30 min,1 stop,148102
2025-01-30,DAC,JFK,2025-03-19,Turkish Airlines,21 hr 55 min,1 stop,150416
2025-01-30,DAC,JFK,2025-03-20,Qatar Airways,22 hr 30 min,1 stop,132936
2025-01-30,DAC,JFK,2025-03-20,Qatar Airways,45 hr 25 min,1 stop,133248
2025-01-30,DAC,JFK,2025-03-20,Turkish Airlines,21 hr 55 min,1 stop,143809
2025-01-30,DAC,JFK,2025-03-20,"Biman, Cathay Pacific",28 hr 25 min,2 stops,149765
2025-01-30,DAC,JFK,2025-03-20,Emirates,23 hr 25 min,1 stop,179550
2025-01-30,DAC,JFK,2025-03-21,Qatar Airways,28 hr 5 min,1 stop,133704
2025-01-30,DAC,JFK,2025-03-21,Qatar Airways,22 hr 30 min,1 stop,142175
2025-01-30,DAC,JFK,2025-03-21,Cathay Pacific,22 hr 5 min,1 stop,147957
2025-01-30,DAC,JFK,2025-03-21,Turkish Airlines,21 hr 55 min,1 stop,156167
2025-01-30,DAC,JFK,2025-03-22,Qatar Airways,45 hr 25 min,1 stop,134016
2025-01-30,DAC,JFK,2025-03-22,Qatar Airways,22 hr 30 min,1 stop,139103
2025-01-30,DAC,JFK,2025-03-22,Turkish Airlines,21 hr 55 min,1 stop,156167
2025-01-30,DAC,JFK,2025-03-23,Qatar Airways,45 hr 25 min,1 stop,134016
2025-01-30,DAC,JFK,2025-03-23,Qatar Airways,22 hr 30 min,1 stop,139415
2025-01-30,DAC,JFK,2025-03-23,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-24,Qatar Airways,22 hr 30 min,1 stop,142175
2025-01-30,DAC,JFK,2025-03-24,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-24,Emirates,23 hr 25 min,1 stop,156678
2025-01-30,DAC,JFK,2025-03-25,Qatar Airways,45 hr 25 min,1 stop,134016
2025-01-30,DAC,JFK,2025-03-25,Qatar Airways,22 hr 30 min,1 stop,139103
2025-01-30,DAC,JFK,2025-03-25,Emirates,23 hr 25 min,1 stop,142400
2025-01-30,DAC,JFK,2025-03-25,Emirates,24 hr 5 min,1 stop,142400
2025-01-30,DAC,JFK,2025-03-25,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-26,Cathay Pacific,22 hr 5 min,1 stop,138280
2025-01-30,DAC,JFK,2025-03-26,Emirates,23 hr 25 min,1 stop,142400
2025-01-30,DAC,JFK,2025-03-26,Emirates,24 hr 5 min,1 stop,142400
2025-01-30,DAC,JFK,2025-03-26,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-26,Qatar Airways,22 hr 30 min,1 stop,148102
2025-01-30,DAC,JFK,2025-03-27,Qatar Airways,22 hr 30 min,1 stop,139103
2025-01-30,DAC,JFK,2025-03-27,Emirates,23 hr 25 min,1 stop,142400
2025-01-30,DAC,JFK,2025-03-27,Emirates,24 hr 5 min,1 stop,142400
2025-01-30,DAC,JFK,2025-03-27,Turkish Airlines,21 hr 55 min,1 stop,143809
2025-01-30,DAC,JFK,2025-03-28,Ethiopian,26 hr 55 min,2 stops,139611
2025-01-30,DAC,JFK,2025-03-28,Qatar Airways,22 hr 30 min,1 stop,141863
2025-01-30,DAC,JFK,2025-03-28,Emirates,27 hr 55 min,2 stops,145279
2025-01-30,DAC,JFK,2025-03-28,Turkish Airlines,21 hr 55 min,1 stop,145609
2025-01-30,DAC,JFK,2025-03-28,Emirates,23 hr 25 min,1 stop,150918
2025-01-30,DAC,JFK,2025-03-29,Emirates,27 hr 55 min,2 stops,142400
2025-01-30,DAC,JFK,2025-03-29,Emirates,24 hr 5 min,1 stop,142564
2025-01-30,DAC,JFK,2025-03-29,Turkish Airlines,26 hr 20 min,1 stop,145617
2025-01-30,DAC,JFK,2025-03-29,Emirates,23 hr 25 min,1 stop,148039
2025-01-30,DAC,JFK,2025-03-29,Qatar Airways,22 hr 30 min,1 stop,148102
2025-01-30,DAC,JFK,2025-03-30,Emirates,23 hr 25 min,1 stop,142564
2025-01-30,DAC,JFK,2025-03-30,Emirates,23 hr 20 min,1 stop,142564
2025-01-30,DAC,JFK,2025-03-30,Turkish Airlines,21 hr 25 min,1 stop,145617
2025-01-30,DAC,JFK,2025-03-30,Qatar Airways,22 hr 10 min,1 stop,148102
2025-01-30,DAC,JFK,2025-03-30,Qatar Airways,21 hr 35 min,1 stop,148102
2025-01-30,DAC,JFK,2025-03-31,Ethiopian,26 hr 55 min,2 stops,117100
2025-01-30,DAC,JFK,2025-03-31,Emirates,22 hr 45 min,1 stop,145443
2025-01-30,DAC,JFK,2025-03-31,Emirates,23 hr 20 min,1 stop,145443
2025-01-30,DAC,JFK,2025-03-31,Turkish Airlines,21 hr 25 min,1 stop,145617
2025-01-30,DAC,JFK,2025-03-31,Qatar Airways,21 hr 35 min,1 stop,150861
2025-01-30,DAC,JFK,2025-04-01,Emirates,22 hr 45 min,1 stop,142564
2025-01-30,DAC,JFK,2025-04-01,Emirates,23 hr 20 min,1 stop,142564
2025-01-30,DAC,JFK,2025-04-01,Turkish Airlines,21 hr 25 min,1 stop,145617
2025-01-30,DAC,JFK,2025-04-01,Qatar Airways,21 hr 35 min,1 stop,181456
2025-01-30,DAC,JFK,2025-04-02,Emirates,32 hr 35 min,1 stop,142564
2025-01-30,DAC,JFK,2025-04-02,Emirates,22 hr 45 min,1 stop,148203
2025-01-30,DAC,JFK,2025-04-02,Emirates,23 hr 20 min,1 stop,148203
2025-01-30,DAC,JFK,2025-04-02,Turkish Airlines,26 hr 10 min,1 stop,150416
2025-01-30,DAC,JFK,2025-04-03,Qatar Airways,32 hr 5 min,1 stop,153261
2025-01-30,DAC,JFK,2025-04-03,Turkish Airlines,21 hr 25 min,1 stop,161214
2025-01-30,DAC,JFK,2025-04-03,Emirates,22 hr 45 min,1 stop,169919
2025-01-30,DAC,JFK,2025-04-04,Ethiopian,26 hr 50 min,2 stops,131693
2025-01-30,DAC,JFK,2025-04-04,Turkish Airlines,21 hr 25 min,1 stop,171172
2025-01-30,DAC,JFK,2025-04-04,Qatar Airways,21 hr 35 min,1 stop,179897
2025-01-30,DAC,JFK,2025-04-04,Emirates,22 hr 45 min,1 stop,182997
2025-01-30,DAC,JFK,2025-04-05,Turkish Airlines,26 hr 10 min,1 stop,150408
2025-01-30,DAC,JFK,2025-04-05,Saudia,30 hr 10 min,1 stop,167196
2025-01-30,DAC,JFK,2025-04-05,Emirates,22 hr 45 min,1 stop,185757
2025-01-30,DAC,JFK,2025-04-06,Cathay Pacific,21 hr 5 min,1 stop,140711
2025-01-30,DAC,JFK,2025-04-06,Turkish Airlines,26 hr 10 min,1 stop,150416
2025-01-30,DAC,JFK,2025-04-06,Emirates,23 hr 20 min,1 stop,169919
2025-01-30,DAC,JFK,2025-04-07,Ethiopian,26 hr 55 min,2 stops,117700
2025-01-30,DAC,JFK,2025-04-07,Turkish Airlines,26 hr 10 min,1 stop,163014
2025-01-30,DAC,JFK,2025-04-07,Emirates,23 hr 20 min,1 stop,197155
2025-01-30,DAC,JFK,2025-04-08,Turkish Airlines,26 hr 10 min,1 stop,167813
2025-01-30,DAC,JFK,2025-04-08,Saudia,30 hr 10 min,1 stop,174275
2025-01-30,DAC,JFK,2025-04-08,Emirates,23 hr 20 min,1 stop,182997
2025-01-30,DAC,JFK,2025-04-09,Qatar Airways,21 hr 35 min,1 stop,161300
2025-01-30,DAC,JFK,2025-04-09,Turkish Airlines,26 hr 10 min,1 stop,163014
2025-01-30,DAC,JFK,2025-04-09,Emirates,23 hr 20 min,1 stop,177238
2025-01-30,DAC,JFK,2025-04-10,Qatar Airways,32 hr 5 min,1 stop,150741
2025-01-30,DAC,JFK,2025-04-10,Turkish Airlines,26 hr 10 min,1 stop,161214
2025-01-30,DAC,JFK,2025-04-10,Emirates,23 hr 20 min,1 stop,182997
2025-01-30,DAC,JFK,2025-04-11,Ethiopian,26 hr 50 min,2 stops,127133
2025-01-30,DAC,JFK,2025-04-11,Turkish Airlines,26 hr 10 min,1 stop,150416
2025-01-30,DAC,JFK,2025-04-11,Emirates,22 hr 45 min,1 stop,182997
2025-01-30,DAC,JFK,2025-04-12,Turkish Airlines,38 hr 25 min,1 stop,150408
2025-01-30,DAC,JFK,2025-04-12,Qatar Airways,32 hr 5 min,1 stop,160100
2025-01-30,DAC,JFK,2025-04-12,Saudia,30 hr 10 min,1 stop,167196
2025-01-30,DAC,JFK,2025-04-12,Emirates,22 hr 45 min,1 stop,185757
2025-01-30,DAC,JFK,2025-04-13,Turkish Airlines,26 hr 10 min,1 stop,150416
2025-01-30,DAC,JFK,2025-04-13,Emirates,23 hr 20 min,1 stop,164160
2025-01-30,DAC,JFK,2025-04-13,Saudia,30 hr 10 min,1 stop,167196
2025-01-30,DAC,JFK,2025-04-13,Qatar Airways,21 hr 35 min,1 stop,175097
2025-01-30,DAC,JFK,2025-04-13,Emirates,22 hr 45 min,1 stop,177238
2025-01-30,DAC,JFK,2025-04-14,Ethiopian,26 hr 55 min,2 stops,117700
2025-01-30,DAC,JFK,2025-04-14,Turkish Airlines,26 hr 10 min,1 stop,163006
2025-01-30,DAC,JFK,2025-04-14,Qatar Airways,21 hr 35 min,1 stop,169398
2025-01-30,DAC,JFK,2025-04-14,Emirates,23 hr 20 min,1 stop,185757
2025-01-30,DAC,JFK,2025-04-15,Qatar Airways,32 hr 5 min,1 stop,160100
2025-01-30,DAC,JFK,2025-04-15,Turkish Airlines,26 hr 10 min,1 stop,163006
2025-01-30,DAC,JFK,2025-04-15,Emirates,22 hr 45 min,1 stop,182997
2025-01-30,DAC,JFK,2025-04-16,Cathay Pacific,21 hr 5 min,1 stop,140711
2025-01-30,DAC,JFK,2025-04-16,Saudia,32 hr 20 min,1 stop,166836
2025-01-30,DAC,JFK,2025-04-16,Qatar Airways,21 hr 35 min,1 stop,175097
2025-01-30,DAC,JFK,2025-04-16,Emirates,23 hr 20 min,1 stop,182997
2025-01-30,DAC,JFK,2025-04-16,Turkish Airlines,21 hr 25 min,1 stop,192169
2025-01-30,DAC,JFK,2025-04-17,Emirates,23 hr 20 min,1 stop,169919
2025-01-30,DAC,JFK,2025-04-17,Qatar Airways,21 hr 35 min,1 stop,175097
2025-01-30,DAC,JFK,2025-04-17,Turkish Airlines,21 hr 25 min,1 stop,178963
2025-01-30,DAC,JFK,2025-04-18,Ethiopian,26 hr 50 min,2 stops,118135
2025-01-30,DAC,JFK,2025-04-18,Qatar Airways,21 hr 35 min,1 stop,150741
2025-01-30,DAC,JFK,2025-04-18,Emirates,23 hr 20 min,1 stop,169919
2025-01-30,DAC,JFK,2025-04-19,Emirates,22 hr 45 min,1 stop,172799
2025-01-30,DAC,JFK,2025-04-19,Emirates,23 hr 20 min,1 stop,172799
2025-01-30,DAC,JFK,2025-04-19,Turkish Airlines,21 hr 25 min,1 stop,205727
2025-01-30,DAC,JFK,2025-04-20,Saudia,30 hr 10 min,1 stop,154838
2025-01-30,DAC,JFK,2025-04-20,Emirates,23 hr 20 min,1 stop,156842
2025-01-30,DAC,JFK,2025-04-20,Emirates,22 hr 45 min,1 stop,182997
2025-01-30,DAC,JFK,2025-04-20,Qatar Airways,21 hr 35 min,1 stop,205452
2025-01-30,DAC,JFK,2025-04-20,Turkish Airlines,21 hr 25 min,1 stop,205719
2025-01-30,DAC,JFK,2025-04-21,Ethiopian,26 hr 55 min,2 stops,127133
